block,pair,allowed,correct,state,position,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,NL_Pair.started,NL_Pair.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,8.131351686999551,None,space,1.073969509001472,8.131351686999551,None,,,,,,,,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,2G,"'f', 'j'",j,TopLeft,"[-0.3, 0.3]",0,0,0,0,,,,,,,9.297683001001133,None,f,0,2.4916205320041627,9.297683001001133,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,5I,"'f', 'j'",f,TopRight,"[0.3, 0.3]",0,1,1,1,,,,,,,11.856913372001145,None,j,0,1.5882815910008503,11.856913372001145,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,2K,"'f', 'j'",j,TopLeft,"[-0.3, 0.3]",0,2,2,2,,,,,,,13.51091127700056,None,f,0,0.3652567149983952,13.51091127700056,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,7A,"'f', 'j'",f,TopRight,"[0.3, 0.3]",0,3,3,3,,,,,,,13.943356942996616,None,j,0,0.2708273689931957,13.943356942996616,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,1E,"'f', 'j'",f,TopLeft,"[-0.3, 0.3]",0,4,4,4,,,,,,,14.276008501998149,None,f,1,0.28910052799619734,14.276008501998149,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,6R,"'f', 'j'",j,TopRight,"[0.3, 0.3]",0,5,5,5,,,,,,,14.625388829997974,None,j,1,0.16175130099873058,14.625388829997974,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,9I,"'f', 'j'",f,TopLeft,"[-0.3, 0.3]",0,6,6,6,,,,,,,14.842924227996264,None,f,1,0.1642346160078887,14.842924227996264,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,6M,"'f', 'j'",j,TopRight,"[0.3, 0.3]",0,7,7,7,,,,,,,15.075774480006658,None,j,1,0.06340532799367793,15.075774480006658,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,1R,"'f', 'j'",f,TopLeft,"[-0.3, 0.3]",0,8,8,8,,,,,,,15.190369211006328,None,f,1,0.13471299600496422,15.190369211006328,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,2R,"'f', 'j'",j,TopRight,"[0.3, 0.3]",0,9,9,9,,,,,,,15.39055708500382,None,j,1,0.07060591099434532,15.39055708500382,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,9E,"'f', 'j'",f,TopLeft,"[-0.3, 0.3]",0,10,10,10,,,,,,,15.525542069997755,None,f,1,0.080679455990321,15.525542069997755,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,7K,"'f', 'j'",f,TopRight,"[0.3, 0.3]",0,11,11,11,,,,,,,15.675907655997435,None,j,0,-0.00576239000656642,15.675907655997435,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,8M,"'f', 'j'",j,TopLeft,"[-0.3, 0.3]",0,12,12,12,,,,,,,15.739876886000275,None,f,0,0.09829104199889116,15.739876886000275,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,8K,"'f', 'j'",j,TopRight,"[0.3, 0.3]",0,13,13,13,,,,,,,15.906603573006578,None,j,1,0.03545800699794199,15.906603573006578,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,5G,"'f', 'j'",f,TopLeft,"[-0.3, 0.3]",0,14,14,14,,,,,,,16.008396564007853,None,f,1,0.06285801800549962,16.008396564007853,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,9U,"'f', 'j'",f,TopRight,"[0.3, 0.3]",0,15,15,15,,,,,,,None,None,j,0,0.035597267997218296,None,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,1G,"'f', 'j'",f,TopLeft,"[-0.3, 0.3]",0,16,16,16,,,,,,,16.180188697006088,None,j,0,0.3389591739978641,16.180188697006088,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,6I,"'f', 'j'",j,TopRight,"[0.3, 0.3]",0,17,17,17,,,,,,,16.575132593003218,None,f,0,0.10409716200956609,16.575132593003218,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,5U,"'f', 'j'",f,TopLeft,"[-0.3, 0.3]",0,18,18,18,,,,,,,16.75629741200828,None,j,0,0.06276689500373323,16.75629741200828,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,1M,"'f', 'j'",f,TopRight,"[0.3, 0.3]",0,19,19,19,,,,,,,16.889702668995596,None,f,1,0.11940743601007853,16.889702668995596,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,3M,"'f', 'j'",f,TopLeft,"[-0.3, 0.3]",0,20,20,20,,,,,,,None,None,j,0,0.0011475110077299178,None,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,3K,"'f', 'j'",f,TopRight,"[0.3, 0.3]",0,21,21,21,,,,,,,17.124134890997084,None,f,1,0.05296725999505725,17.124134890997084,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,6E,"'f', 'j'",j,TopLeft,"[-0.3, 0.3]",0,22,22,22,,,,,,,17.242848121997667,None,j,1,0.06730743299704045,17.242848121997667,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,7I,"'f', 'j'",f,TopRight,"[0.3, 0.3]",0,23,23,23,,,,,,,17.373746298006154,None,f,1,0.05924835900077596,17.373746298006154,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,8E,"'f', 'j'",j,TopLeft,"[-0.3, 0.3]",0,24,24,24,,,,,,,17.49276609600929,None,j,1,0.02835778299777303,17.49276609600929,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,6A,"'f', 'j'",j,TopRight,"[0.3, 0.3]",0,25,25,25,,,,,,,17.574875403995975,None,f,0,0.0781981390027795,17.574875403995975,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,2U,"'f', 'j'",j,TopLeft,"[-0.3, 0.3]",0,26,26,26,,,,,,,17.70702401800372,None,j,1,0.07697374798590317,17.70702401800372,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,8R,"'f', 'j'",j,TopRight,"[0.3, 0.3]",0,27,27,27,,,,,,,17.841304404006223,None,f,0,0.04270722100045532,17.841304404006223,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,4A,"'f', 'j'",j,TopLeft,"[-0.3, 0.3]",0,28,28,28,,,,,,,17.942234613001347,None,f,0,10.93348970200168,17.942234613001347,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,5R,"'f', 'j'",f,TopRight,"[0.3, 0.3]",0,29,29,29,,,,,,,28.944451060000574,None,f,1,0.0614869400014868,28.944451060000574,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,5K,"'f', 'j'",f,TopLeft,"[-0.3, 0.3]",0,30,30,30,,,,,,,29.05839558900334,None,f,1,0.07436525200319011,29.05839558900334,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
1,3U,"'f', 'j'",f,TopRight,"[0.3, 0.3]",0,31,31,31,,,,,,,29.207714156000293,None,f,1,0.6281481530022575,29.207714156000293,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,3R,"'d', 'k'",d,BottomLeft,"[-0.3, -0.3]",0,32,32,32,,,,,,,29.911381601006724,None,f,0,0.09654832299565896,29.911381601006724,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,8I,"'d', 'k'",k,BottomRight,"[0.3, -0.3]",0,33,33,33,,,,,,,30.078134045004845,None,f,0,0.07263895700452849,30.078134045004845,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,2A,"'d', 'k'",k,BottomLeft,"[-0.3, -0.3]",0,34,34,34,,,,,,,30.227763222996145,None,f,0,0.06008554399886634,30.227763222996145,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,8A,"'d', 'k'",k,BottomRight,"[0.3, -0.3]",0,35,35,35,,,,,,,30.36111460599932,None,f,0,0.059573697988525964,30.36111460599932,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,9G,"'d', 'k'",d,BottomLeft,"[-0.3, -0.3]",0,36,36,36,,,,,,,30.4947881459957,None,f,0,0.05911501000809949,30.4947881459957,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,4K,"'d', 'k'",d,BottomRight,"[0.3, -0.3]",0,37,37,37,,,,,,,30.628008076004335,None,f,0,0.07382910900923889,30.628008076004335,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,1U,"'d', 'k'",k,BottomLeft,"[-0.3, -0.3]",0,38,38,38,,,,,,,30.777604967996012,None,f,0,0.05831820800085552,30.777604967996012,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,8G,"'d', 'k'",d,BottomRight,"[0.3, -0.3]",0,39,39,39,,,,,,,30.91092683300667,None,f,0,0.07176017700112425,30.91092683300667,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,7R,"'d', 'k'",d,BottomLeft,"[-0.3, -0.3]",0,40,40,40,,,,,,,31.06077150600322,None,f,0,0.06804837999516167,31.06077150600322,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,1K,"'d', 'k'",d,BottomRight,"[0.3, -0.3]",0,41,41,41,,,,,,,31.21078155800933,None,f,0,0.06597051800054032,31.21078155800933,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,5E,"'d', 'k'",k,BottomLeft,"[-0.3, -0.3]",0,42,42,42,,,,,,,31.360529594006948,None,f,0,0.06710773801023606,31.360529594006948,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,7E,"'d', 'k'",k,BottomRight,"[0.3, -0.3]",0,43,43,43,,,,,,,31.510791906999657,None,f,0,0.08298706098867115,31.510791906999657,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,2M,"'d', 'k'",d,BottomLeft,"[-0.3, -0.3]",0,44,44,44,,,,,,,31.677768166002352,None,f,0,0.07505607900384348,31.677768166002352,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,9A,"'d', 'k'",k,BottomRight,"[0.3, -0.3]",0,45,45,45,,,,,,,31.82806866199826,None,f,0,0.0815369140036637,31.82806866199826,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,4G,"'d', 'k'",d,BottomLeft,"[-0.3, -0.3]",0,46,46,46,,,,,,,31.994698017995688,None,f,0,0.06689833301061299,31.994698017995688,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,4U,"'d', 'k'",k,BottomRight,"[0.3, -0.3]",0,47,47,47,,,,,,,32.14441548699688,None,f,0,0.06244748400058597,32.14441548699688,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,9M,"'d', 'k'",d,BottomLeft,"[-0.3, -0.3]",0,48,48,48,,,,,,,32.274521742001525,None,f,0,0.08929226000327617,32.274521742001525,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,6U,"'d', 'k'",k,BottomRight,"[0.3, -0.3]",0,49,49,49,,,,,,,32.44472095499805,None,f,0,0.07090571901062503,32.44472095499805,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,9R,"'d', 'k'",d,BottomLeft,"[-0.3, -0.3]",0,50,50,50,,,,,,,32.594694073006394,None,f,0,0.07391973299672827,32.594694073006394,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,7U,"'d', 'k'",k,BottomRight,"[0.3, -0.3]",0,51,51,51,,,,,,,32.74421346299641,None,f,0,0.07343007798772305,32.74421346299641,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,1I,"'d', 'k'",k,BottomLeft,"[-0.3, -0.3]",0,52,52,52,,,,,,,32.893369598998106,None,f,0,0.07842782999796327,32.893369598998106,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,9K,"'d', 'k'",d,BottomRight,"[0.3, -0.3]",0,53,53,53,,,,,,,33.044193135006935,None,f,0,0.08661481201124843,33.044193135006935,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,4M,"'d', 'k'",d,BottomLeft,"[-0.3, -0.3]",0,54,54,54,,,,,,,33.21086850299616,None,f,0,0.06667776599351782,33.21086850299616,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,6K,"'d', 'k'",d,BottomRight,"[0.3, -0.3]",0,55,55,55,,,,,,,33.360661690996494,None,f,0,0.06796751198999118,33.360661690996494,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,3A,"'d', 'k'",k,BottomLeft,"[-0.3, -0.3]",0,56,56,56,,,,,,,33.51092417500331,None,f,0,0.0666344829951413,33.51092417500331,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,6G,"'d', 'k'",d,BottomRight,"[0.3, -0.3]",0,57,57,57,,,,,,,33.66083351800626,None,f,0,0.06193255400285125,33.66083351800626,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,7G,"'d', 'k'",d,BottomLeft,"[-0.3, -0.3]",0,58,58,58,,,,,,,33.791598445008276,None,f,0,0.0701393960043788,33.791598445008276,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,2I,"'d', 'k'",k,BottomRight,"[0.3, -0.3]",0,59,59,59,,,,,,,33.94414351800515,None,f,0,0.06263208600284997,33.94414351800515,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,5I,"'d', 'k'",k,BottomLeft,"[-0.3, -0.3]",0,60,60,60,,,,,,,34.077308774009,None,f,0,0.07541183600551449,34.077308774009,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,4R,"'d', 'k'",d,BottomRight,"[0.3, -0.3]",0,61,61,61,,,,,,,34.22795723300078,None,f,0,0.07586226100102067,34.22795723300078,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,8U,"'d', 'k'",k,BottomLeft,"[-0.3, -0.3]",0,62,62,62,,,,,,,34.37772374799533,None,f,0,0.08498272800352424,34.37772374799533,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
2,5A,"'d', 'k'",k,BottomRight,"[0.3, -0.3]",0,63,63,63,,,,,,,34.54464253100741,None,f,0,0.07614330800424796,34.54464253100741,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,2G,"'f', 'j', 'd', 'k'",j,TopLeft,"[-0.3, 0.3]",0,64,64,64,,,,,,,34.694669760006946,None,f,0,0.0790843269933248,34.694669760006946,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,5I,"'f', 'j', 'd', 'k'",f,TopRight,"[0.3, 0.3]",0,65,65,65,,,,,,,34.84572422000929,None,f,1,0.09507816999393981,34.84572422000929,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,2K,"'f', 'j', 'd', 'k'",d,BottomRight,"[-0.3, -0.3]",0,66,66,66,,,,,,,35.01136532399687,None,f,0,0.09663192799780518,35.01136532399687,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,7A,"'f', 'j', 'd', 'k'",k,BottomLeft,"[0.3, -0.3]",0,67,67,67,,,,,,,35.190143351006554,None,f,0,0.07249719699029811,35.190143351006554,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,1E,"'f', 'j', 'd', 'k'",f,TopLeft,"[-0.3, 0.3]",0,68,68,68,,,,,,,35.34429154799727,None,f,1,0.06518853400484659,35.34429154799727,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,6R,"'f', 'j', 'd', 'k'",j,TopRight,"[0.3, 0.3]",0,69,69,69,,,,,,,35.49436773500929,None,f,0,0.06433547699998599,35.49436773500929,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,9I,"'f', 'j', 'd', 'k'",k,BottomRight,"[-0.3, -0.3]",0,70,70,70,,,,,,,35.627835189996404,None,f,0,0.09273409099841956,35.627835189996404,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,6M,"'f', 'j', 'd', 'k'",d,BottomLeft,"[0.3, -0.3]",0,71,71,71,,,,,,,35.79457866800658,None,f,0,0.07812648999970406,35.79457866800658,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,1R,"'f', 'j', 'd', 'k'",f,TopLeft,"[-0.3, 0.3]",0,72,72,72,,,,,,,35.94094241599669,None,f,1,0.08371184999123216,35.94094241599669,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,9E,"'f', 'j', 'd', 'k'",f,TopRight,"[0.3, 0.3]",0,73,73,73,,,,,,,36.094684498006245,None,f,1,0.08282200699613895,36.094684498006245,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,7K,"'f', 'j', 'd', 'k'",d,BottomRight,"[-0.3, -0.3]",0,74,74,74,,,,,,,36.26093650200346,None,f,0,0.06977051899593789,36.26093650200346,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,8M,"'f', 'j', 'd', 'k'",d,BottomLeft,"[0.3, -0.3]",0,75,75,75,,,,,,,36.411321738996776,None,f,0,0.08427995000965893,36.411321738996776,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,8K,"'f', 'j', 'd', 'k'",j,TopLeft,"[-0.3, 0.3]",0,76,76,76,,,,,,,36.57809083000757,None,f,0,0.38233977899653837,36.57809083000757,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,5G,"'f', 'j', 'd', 'k'",f,TopRight,"[0.3, 0.3]",0,77,77,77,,,,,,,37.0444781230035,None,f,1,0.23014321200025734,37.0444781230035,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,9U,"'f', 'j', 'd', 'k'",k,BottomRight,"[-0.3, -0.3]",0,78,78,78,,,,,,,37.34434086699912,None,f,0,0.37625940499128774,37.34434086699912,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,1G,"'f', 'j', 'd', 'k'",d,BottomLeft,"[0.3, -0.3]",0,79,79,79,,,,,,,37.794206763006514,None,f,0,0.15626954499748535,37.794206763006514,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,6I,"'f', 'j', 'd', 'k'",j,TopLeft,"[-0.3, 0.3]",0,80,80,80,,,,,,,38.02784811500169,None,f,0,0.13860413699876517,38.02784811500169,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,5U,"'f', 'j', 'd', 'k'",f,TopRight,"[0.3, 0.3]",0,81,81,81,,,,,,,38.24534563800262,None,f,1,0.11407852898992132,38.24534563800262,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,1M,"'f', 'j', 'd', 'k'",d,BottomRight,"[-0.3, -0.3]",0,82,82,82,,,,,,,38.44493917899672,None,f,0,0.1576295039994875,38.44493917899672,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,3M,"'f', 'j', 'd', 'k'",d,BottomLeft,"[0.3, -0.3]",0,83,83,83,,,,,,,38.677949525997974,None,f,0,0.16666590700333472,38.677949525997974,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,3K,"'f', 'j', 'd', 'k'",f,TopLeft,"[-0.3, 0.3]",0,84,84,84,,,,,,,38.92760063800961,None,f,1,0.15495464199921116,38.92760063800961,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,6E,"'f', 'j', 'd', 'k'",j,TopRight,"[0.3, 0.3]",0,85,85,85,,,,,,,39.1608928009955,None,f,0,0.10060991998761892,39.1608928009955,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,7I,"'f', 'j', 'd', 'k'",k,BottomRight,"[-0.3, -0.3]",0,86,86,86,,,,,,,39.343759429000784,None,f,0,0.09069888399972115,39.343759429000784,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,8E,"'f', 'j', 'd', 'k'",k,BottomLeft,"[0.3, -0.3]",0,87,87,87,,,,,,,39.51136832100747,None,f,0,0.09623546000511851,39.51136832100747,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,6A,"'f', 'j', 'd', 'k'",j,TopLeft,"[-0.3, 0.3]",0,88,88,88,,,,,,,39.677470490001724,None,f,0,0.09707679600978736,39.677470490001724,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,2U,"'f', 'j', 'd', 'k'",j,TopRight,"[0.3, 0.3]",0,89,89,89,,,,,,,39.84428750400548,None,f,0,0.09233679600583855,39.84428750400548,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,8R,"'f', 'j', 'd', 'k'",d,BottomRight,"[-0.3, -0.3]",0,90,90,90,,,,,,,40.010933957004454,None,f,0,0.07861760900414083,40.010933957004454,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,4A,"'f', 'j', 'd', 'k'",k,BottomLeft,"[0.3, -0.3]",0,91,91,91,,,,,,,40.160787604007055,None,f,0,0.07876118599961046,40.160787604007055,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,5R,"'f', 'j', 'd', 'k'",f,TopLeft,"[-0.3, 0.3]",0,92,92,92,,,,,,,40.31213728300645,None,f,1,0.08818406799400691,40.31213728300645,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,5K,"'f', 'j', 'd', 'k'",f,TopRight,"[0.3, 0.3]",0,93,93,93,,,,,,,40.47791282199614,None,f,1,0.08739828001125716,40.47791282199614,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,3I,"'f', 'j', 'd', 'k'",k,BottomRight,"[-0.3, -0.3]",0,94,94,94,,,,,,,40.64402711200819,None,f,0,0.08051426699967124,40.64402711200819,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,5M,"'f', 'j', 'd', 'k'",d,BottomLeft,"[0.3, -0.3]",0,95,95,95,,,,,,,40.794554735999554,None,f,0,0.31303020800987724,40.794554735999554,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
3,3E,"'f', 'j', 'd', 'k'",f,TopLeft,"[-0.3, 0.3]",0,96,96,96,,,,,,,41.177322780000395,None,f,1,0.11417467400315218,41.177322780000395,None,,,,,,,1,001,2019_Aug_27_1008,Number_Letter_Task,3.1.5,59.80632535210631,
